2026-02-14 16:12:53,111 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 17:45:23,300 | INFO     | common.request | response: {"respCode":"200","respMsg":"操作成功","data":{"loginUser":"%7B%22realName%22%3A%22%E9%AB%98%E5%90%91%E9%98%B3%22%2C%22user_role%22%3A%223f2e15376e9a020943b4cf249c50ed05%2Ce03303a0b1da300f10496b38d8768ab7%22%2C%22endpoint%22%3A%22pc%22%2C%22userStatus%22%3A%223%22%2C%22user_type%22%3A%22internal%22%2C%22phone%22%3A%2218620130825%22%2C%22login_serial%22%3A%22admin%3A624430782%3A1772012723250%22%2C%22userId%22%3A624430782%2C%22email%22%3A%22186201305%40qq.com%22%2C%22orgId%22%3A%22900701726%22%7D","token":"eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyX2luZm8iOiJhZG1pbjo2MjQ0MzA3ODI6MTc3MjAxMjcyMzI1MCIsImlzX3Rva2VuX2NhY2hlZCI6dHJ1ZSwiZXhwIjoxNzcyMDU1OTIzfQ.f0djWW4vy6qq30FMzBb6QsTSDJqC4986PeFma7CeiulqD2UqpEGeTFny2qeR-r_deK9tFiUQRT3xhdTeMq1pGg"},"success":true}
2026-02-25 17:45:23,301 | INFO     | common.request | ============================================================
2026-02-25 17:45:23,301 | INFO     | common.request | method: POST
2026-02-25 17:45:23,301 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/store-franchise-service/intention/manage/resubmit/apply
2026-02-25 17:45:23,467 | INFO     | common.request | status_code: 200
2026-02-25 17:45:23,467 | INFO     | common.request | response: {"success":true,"code":null,"message":null,"data":null}
2026-02-25 18:05:04,111 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:04,150 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:10,010 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:10,236 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:11,711 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:11,920 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:31,046 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:31,243 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:33,887 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:34,069 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:37,561 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:37,772 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:42,846 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:05:42,852 | INFO     | common.request | ============================================================
2026-02-25 18:05:42,852 | INFO     | common.request | method: POST
2026-02-25 18:05:42,852 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/admin/user/login
2026-02-25 18:05:43,233 | INFO     | common.request | status_code: 200
2026-02-25 18:05:43,234 | INFO     | common.request | response: {"respCode":"200","respMsg":"操作成功","data":{"loginUser":"%7B%22realName%22%3A%22%E9%AB%98%E5%90%91%E9%98%B3%22%2C%22user_role%22%3A%223f2e15376e9a020943b4cf249c50ed05%2Ce03303a0b1da300f10496b38d8768ab7%22%2C%22endpoint%22%3A%22pc%22%2C%22userStatus%22%3A%223%22%2C%22user_type%22%3A%22internal%22%2C%22phone%22%3A%2218620130825%22%2C%22login_serial%22%3A%22admin%3A624430782%3A1772013943202%22%2C%22userId%22%3A624430782%2C%22email%22%3A%22186201305%40qq.com%22%2C%22orgId%22%3A%22900701726%22%7D","token":"eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyX2luZm8iOiJhZG1pbjo2MjQ0MzA3ODI6MTc3MjAxMzk0MzIwMiIsImlzX3Rva2VuX2NhY2hlZCI6dHJ1ZSwiZXhwIjoxNzcyMDU3MTQzfQ.TX9k9Sfl-gNRbvbLcZG2uxAZiv0nQeyrC4-RcHISsqx9jjvKlKcmgUWNOYE56ZMVkdbzS9rH23x4IO5svn9FbA"},"success":true}
2026-02-25 18:05:43,236 | INFO     | common.request | ============================================================
2026-02-25 18:05:43,236 | INFO     | common.request | method: POST
2026-02-25 18:05:43,236 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/store-franchise-service/intention/manage/resubmit/apply
2026-02-25 18:05:43,405 | INFO     | common.request | status_code: 200
2026-02-25 18:05:43,405 | INFO     | common.request | response: {"success":true,"code":null,"message":null,"data":null}
2026-02-25 18:06:00,797 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:06:00,980 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:06:12,158 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:06:12,164 | INFO     | common.request | ============================================================
2026-02-25 18:06:12,164 | INFO     | common.request | method: POST
2026-02-25 18:06:12,164 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/admin/user/login
2026-02-25 18:06:12,547 | INFO     | common.request | status_code: 200
2026-02-25 18:06:12,547 | INFO     | common.request | response: {"respCode":"200","respMsg":"操作成功","data":{"loginUser":"%7B%22realName%22%3A%22%E9%AB%98%E5%90%91%E9%98%B3%22%2C%22user_role%22%3A%223f2e15376e9a020943b4cf249c50ed05%2Ce03303a0b1da300f10496b38d8768ab7%22%2C%22endpoint%22%3A%22pc%22%2C%22userStatus%22%3A%223%22%2C%22user_type%22%3A%22internal%22%2C%22phone%22%3A%2218620130825%22%2C%22login_serial%22%3A%22admin%3A624430782%3A1772013972516%22%2C%22userId%22%3A624430782%2C%22email%22%3A%22186201305%40qq.com%22%2C%22orgId%22%3A%22900701726%22%7D","token":"eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyX2luZm8iOiJhZG1pbjo2MjQ0MzA3ODI6MTc3MjAxMzk3MjUxNiIsImlzX3Rva2VuX2NhY2hlZCI6dHJ1ZSwiZXhwIjoxNzcyMDU3MTcyfQ.0VeyA0qJ20pfBlhUJZCrRwzjx1rTy5CNRMIpcr262GHti-5XEnahRNFYjim-YCh407EZsp2tbq6tpSz_pzn8NQ"},"success":true}
2026-02-25 18:06:12,549 | INFO     | common.request | ============================================================
2026-02-25 18:06:12,549 | INFO     | common.request | method: POST
2026-02-25 18:06:12,550 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/store-franchise-service/intention/manage/resubmit/apply
2026-02-25 18:06:12,715 | INFO     | common.request | status_code: 200
2026-02-25 18:06:12,715 | INFO     | common.request | response: {"success":true,"code":null,"message":null,"data":null}
2026-02-25 18:06:39,744 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:06:39,985 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:06:42,050 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:06:42,213 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:06:54,105 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:06:54,111 | INFO     | common.request | ============================================================
2026-02-25 18:06:54,111 | INFO     | common.request | method: POST
2026-02-25 18:06:54,111 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/admin/user/login
2026-02-25 18:06:54,530 | INFO     | common.request | status_code: 200
2026-02-25 18:06:54,530 | INFO     | common.request | response: {"respCode":"200","respMsg":"操作成功","data":{"loginUser":"%7B%22realName%22%3A%22%E9%AB%98%E5%90%91%E9%98%B3%22%2C%22user_role%22%3A%223f2e15376e9a020943b4cf249c50ed05%2Ce03303a0b1da300f10496b38d8768ab7%22%2C%22endpoint%22%3A%22pc%22%2C%22userStatus%22%3A%223%22%2C%22user_type%22%3A%22internal%22%2C%22phone%22%3A%2218620130825%22%2C%22login_serial%22%3A%22admin%3A624430782%3A1772014014489%22%2C%22userId%22%3A624430782%2C%22email%22%3A%22186201305%40qq.com%22%2C%22orgId%22%3A%22900701726%22%7D","token":"eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyX2luZm8iOiJhZG1pbjo2MjQ0MzA3ODI6MTc3MjAxNDAxNDQ4OSIsImlzX3Rva2VuX2NhY2hlZCI6dHJ1ZSwiZXhwIjoxNzcyMDU3MjE0fQ.227BrxvEXv9hwYX1gotfQwQCKL7T4pdMVQYSoDqZoQaVdTSfA8WYyf-YZq3d038EvKOa6d_RPNjqu1Nw_i0aqQ"},"success":true}
2026-02-25 18:06:54,532 | INFO     | common.request | ============================================================
2026-02-25 18:06:54,533 | INFO     | common.request | method: POST
2026-02-25 18:06:54,533 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/store-franchise-service/intention/manage/resubmit/apply
2026-02-25 18:06:54,704 | INFO     | common.request | status_code: 200
2026-02-25 18:06:54,704 | INFO     | common.request | response: {"success":true,"code":null,"message":null,"data":null}
2026-02-25 18:07:19,546 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:07:19,756 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:07:25,704 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:07:25,709 | INFO     | common.request | ============================================================
2026-02-25 18:07:25,709 | INFO     | common.request | method: POST
2026-02-25 18:07:25,709 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/admin/user/login
2026-02-25 18:07:26,071 | INFO     | common.request | status_code: 200
2026-02-25 18:07:26,071 | INFO     | common.request | response: {"respCode":"200","respMsg":"操作成功","data":{"loginUser":"%7B%22realName%22%3A%22%E9%AB%98%E5%90%91%E9%98%B3%22%2C%22user_role%22%3A%223f2e15376e9a020943b4cf249c50ed05%2Ce03303a0b1da300f10496b38d8768ab7%22%2C%22endpoint%22%3A%22pc%22%2C%22userStatus%22%3A%223%22%2C%22user_type%22%3A%22internal%22%2C%22phone%22%3A%2218620130825%22%2C%22login_serial%22%3A%22admin%3A624430782%3A1772014046045%22%2C%22userId%22%3A624430782%2C%22email%22%3A%22186201305%40qq.com%22%2C%22orgId%22%3A%22900701726%22%7D","token":"eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyX2luZm8iOiJhZG1pbjo2MjQ0MzA3ODI6MTc3MjAxNDA0NjA0NSIsImlzX3Rva2VuX2NhY2hlZCI6dHJ1ZSwiZXhwIjoxNzcyMDU3MjQ2fQ.y6RgJYsKQ5fwEXzOQ3dHbBDtye6diOwKNaOFeBbutsPX7C46UyxNjlIm3zh6eNFCLGVyl0YQWTYz48Wg-0503w"},"success":true}
2026-02-25 18:07:26,073 | INFO     | common.request | ============================================================
2026-02-25 18:07:26,074 | INFO     | common.request | method: POST
2026-02-25 18:07:26,074 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/store-franchise-service/intention/manage/resubmit/apply
2026-02-25 18:07:26,241 | INFO     | common.request | status_code: 200
2026-02-25 18:07:26,241 | INFO     | common.request | response: {"success":true,"code":null,"message":null,"data":null}
2026-02-25 18:10:22,120 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:22,318 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:28,888 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:29,086 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:30,834 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:31,050 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:35,882 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:36,093 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:37,583 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:37,787 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:43,350 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:43,565 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:49,480 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:10:49,728 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:11:07,155 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:11:07,381 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:11:12,858 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:11:13,050 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:11:19,020 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-25 18:11:19,025 | INFO     | common.request | ============================================================
2026-02-25 18:11:19,025 | INFO     | common.request | method: POST
2026-02-25 18:11:19,026 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/admin/user/login
2026-02-25 18:11:19,397 | INFO     | common.request | status_code: 200
2026-02-25 18:11:19,397 | INFO     | common.request | response: {"respCode":"200","respMsg":"操作成功","data":{"loginUser":"%7B%22realName%22%3A%22%E9%AB%98%E5%90%91%E9%98%B3%22%2C%22user_role%22%3A%223f2e15376e9a020943b4cf249c50ed05%2Ce03303a0b1da300f10496b38d8768ab7%22%2C%22endpoint%22%3A%22pc%22%2C%22userStatus%22%3A%223%22%2C%22user_type%22%3A%22internal%22%2C%22phone%22%3A%2218620130825%22%2C%22login_serial%22%3A%22admin%3A624430782%3A1772014279371%22%2C%22userId%22%3A624430782%2C%22email%22%3A%22186201305%40qq.com%22%2C%22orgId%22%3A%22900701726%22%7D","token":"eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyX2luZm8iOiJhZG1pbjo2MjQ0MzA3ODI6MTc3MjAxNDI3OTM3MSIsImlzX3Rva2VuX2NhY2hlZCI6dHJ1ZSwiZXhwIjoxNzcyMDU3NDc5fQ.-9hwISEwB0CD5qUtWNkTAzrPhym3mJeLSxhAsOJYpK3-lt43gRlDSlS_t426x9L4cTNd_hdmIeb29UPvVmkAaQ"},"success":true}
2026-02-25 18:11:19,399 | INFO     | common.request | ============================================================
2026-02-25 18:11:19,399 | INFO     | common.request | method: POST
2026-02-25 18:11:19,399 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/store-franchise-service/intention/manage/resubmit/apply
2026-02-25 18:11:19,568 | INFO     | common.request | status_code: 200
2026-02-25 18:11:19,568 | INFO     | common.request | response: {"success":true,"code":null,"message":null,"data":null}
2026-02-26 09:13:16,408 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-28 11:45:24,718 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-28 13:49:22,767 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-02-28 16:17:54,411 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:14,436 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:19,324 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:21,254 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:22,933 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:24,923 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:29,678 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:35,580 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:39,267 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:40,702 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:43,711 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:46,102 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:47,218 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:54,997 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:33:59,101 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:36:55,148 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:37:12,430 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:37:19,222 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:37:37,248 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:37:38,360 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:37:42,678 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:37:45,078 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:37:51,411 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:37:55,029 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:37:56,180 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:37:58,177 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:37:59,614 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:38:07,380 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:38:08,564 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:38:12,245 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:38:58,414 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:39:09,614 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:39:12,223 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:39:13,473 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:39:15,972 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:39:17,224 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:39:20,792 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:39:26,663 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:39:27,949 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:39:30,513 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:39:37,759 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:39:41,638 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:41:01,042 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:41:05,427 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:41:09,666 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:41:24,386 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:41:26,272 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:46:36,968 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:46:39,136 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:47:29,264 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:52:56,425 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:52:59,421 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:53:00,976 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:53:35,087 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:53:47,596 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:53:49,649 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:54:02,635 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:54:03,870 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:54:07,638 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:54:11,780 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:54:16,693 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:54:18,332 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:54:49,798 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:54:51,052 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:55:03,115 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:55:24,057 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:55:25,825 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:55:29,605 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:55:32,932 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:55:33,938 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:55:39,190 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:55:40,907 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:55:55,239 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:55:56,433 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:55:58,997 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:00,247 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:02,187 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:03,371 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:06,549 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:09,348 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:12,356 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:16,166 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:19,390 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:23,006 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:28,342 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:30,927 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:34,253 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:38,030 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:41,538 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:45,057 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:49,238 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:52,625 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:56:56,376 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:57:12,503 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:57:19,091 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:57:40,000 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:57:59,780 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:02,800 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:04,705 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:09,318 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:24,053 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:31,344 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:34,347 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:37,683 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:39,100 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:51,639 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:55,685 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:56,901 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:58:59,439 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
